anzsco_code,raw_title,title_type_code,title_type,jurisdiction_scope,occupation_title,normalised_title,major_group_code,sub_major_group_code,minor_group_code,unit_group_code,major_group_label,preferred_occupation_title,preferred_title_type,preferred_jurisdiction_scope,is_preferred_title
323111,Licensed Aircraft Maintenance Engineer (Instruments) (S),S,specialisation,Generic,Licensed Aircraft Maintenance Engineer (Instruments),licensed aircraft maintenance engineer instruments,3,32,323,3231,Technicians and Trades Workers,Aircraft Maintenance Engineer (Avionics),principal,Generic,False
323111,Licensed Aircraft Maintenance Engineer (Radio) (S),S,specialisation,Generic,Licensed Aircraft Maintenance Engineer (Radio),licensed aircraft maintenance engineer radio,3,32,323,3231,Technicians and Trades Workers,Aircraft Maintenance Engineer (Avionics),principal,Generic,False
323112,Aircraft Maintenance Engineer (Mechanical) (P),P,principal,Generic,Aircraft Maintenance Engineer (Mechanical),aircraft maintenance engineer mechanical,3,32,323,3231,Technicians and Trades Workers,Aircraft Maintenance Engineer (Mechanical),principal,Generic,True
323112,Aircraft Maintenance Engineer (Airframes) (S),S,specialisation,Generic,Aircraft Maintenance Engineer (Airframes),aircraft maintenance engineer airframes,3,32,323,3231,Technicians and Trades Workers,Aircraft Maintenance Engineer (Mechanical),principal,Generic,False
323112,Aircraft Maintenance Engineer (Engines) (S),S,specialisation,Generic,Aircraft Maintenance Engineer (Engines),aircraft maintenance engineer engines,3,32,323,3231,Technicians and Trades Workers,Aircraft Maintenance Engineer (Mechanical),principal,Generic,False
323112,"Aircraft Technician (Air Force, Army) (S)",S,specialisation,Generic,"Aircraft Technician (Air Force, Army)",aircraft technician air force army,3,32,323,3231,Technicians and Trades Workers,Aircraft Maintenance Engineer (Mechanical),principal,Generic,False
323112,Aviation Technician Aircraft (Navy) (S),S,specialisation,Generic,Aviation Technician Aircraft (Navy),aviation technician aircraft navy,3,32,323,3231,Technicians and Trades Workers,Aircraft Maintenance Engineer (Mechanical),principal,Generic,False
323112,Licensed Aircraft Maintenance Engineer (Airframes) (S),S,specialisation,Generic,Licensed Aircraft Maintenance Engineer (Airframes),licensed aircraft maintenance engineer airframes,3,32,323,3231,Technicians and Trades Workers,Aircraft Maintenance Engineer (Mechanical),principal,Generic,False
323112,Licensed Aircraft Maintenance Engineer (Engines) (S),S,specialisation,Generic,Licensed Aircraft Maintenance Engineer (Engines),licensed aircraft maintenance engineer engines,3,32,323,3231,Technicians and Trades Workers,Aircraft Maintenance Engineer (Mechanical),principal,Generic,False
323113,Aircraft Maintenance Engineer (Structures) (P),P,principal,Generic,Aircraft Maintenance Engineer (Structures),aircraft maintenance engineer structures,3,32,323,3231,Technicians and Trades Workers,Aircraft Maintenance Engineer (Structures),principal,Generic,True
323113,"Aircraft Structural Fitter (Air Force, Army) (S)",S,specialisation,Generic,"Aircraft Structural Fitter (Air Force, Army)",aircraft structural fitter air force army,3,32,323,3231,Technicians and Trades Workers,Aircraft Maintenance Engineer (Structures),principal,Generic,False
323211,Fitter (General) (P),P,principal,Generic,Fitter (General),fitter general,3,32,323,3232,Technicians and Trades Workers,Fitter (General),principal,Generic,True
323211,Computer Numeric Control Setter (S),S,specialisation,Generic,Computer Numeric Control Setter,computer numeric control setter,3,32,323,3232,Technicians and Trades Workers,Fitter (General),principal,Generic,False
323211,Diesel Fitter-Mechanic (S),S,specialisation,Generic,Diesel Fitter-Mechanic,diesel fitter mechanic,3,32,323,3232,Technicians and Trades Workers,Fitter (General),principal,Generic,False
323211,Fitter-Machinist (S),S,specialisation,Generic,Fitter-Machinist,fitter machinist,3,32,323,3232,Technicians and Trades Workers,Fitter (General),principal,Generic,False
323211,Fitter-Mechanic (S),S,specialisation,Generic,Fitter-Mechanic,fitter mechanic,3,32,323,3232,Technicians and Trades Workers,Fitter (General),principal,Generic,False
323211,Maintenance Fitter (S),S,specialisation,Generic,Maintenance Fitter,maintenance fitter,3,32,323,3232,Technicians and Trades Workers,Fitter (General),principal,Generic,False
323211,Mechanic (Diesel and Heavy Earthmoving Equipment) (S),S,specialisation,Generic,Mechanic (Diesel and Heavy Earthmoving Equipment),mechanic diesel and heavy earthmoving equipment,3,32,323,3232,Technicians and Trades Workers,Fitter (General),principal,Generic,False
323211,Plant Mechanic (S),S,specialisation,Generic,Plant Mechanic,plant mechanic,3,32,323,3232,Technicians and Trades Workers,Fitter (General),principal,Generic,False
323212,Fitter and Turner (P),P,principal,Generic,Fitter and Turner,fitter and turner,3,32,323,3232,Technicians and Trades Workers,Fitter and Turner,principal,Generic,True
323212,Fitter Armament (Army) (S),S,specialisation,Generic,Fitter Armament (Army),fitter armament army,3,32,323,3232,Technicians and Trades Workers,Fitter and Turner,principal,Generic,False
323213,Fitter-Welder (P),P,principal,Generic,Fitter-Welder,fitter welder,3,32,323,3232,Technicians and Trades Workers,Fitter-Welder,principal,Generic,True
323214,Metal Machinist (First Class) (P),P,principal,Generic,Metal Machinist (First Class),metal machinist first class,3,32,323,3232,Technicians and Trades Workers,Metal Machinist (First Class),principal,Generic,True
323214,Aircraft Machinist (S),S,specialisation,Generic,Aircraft Machinist,aircraft machinist,3,32,323,3232,Technicians and Trades Workers,Metal Machinist (First Class),principal,Generic,False
323214,Automotive Machinist (S),S,specialisation,Generic,Automotive Machinist,automotive machinist,3,32,323,3232,Technicians and Trades Workers,Metal Machinist (First Class),principal,Generic,False
323214,Metal Machine Setter (S),S,specialisation,Generic,Metal Machine Setter,metal machine setter,3,32,323,3232,Technicians and Trades Workers,Metal Machinist (First Class),principal,Generic,False
323214,Metal Turner (S),S,specialisation,Generic,Metal Turner,metal turner,3,32,323,3232,Technicians and Trades Workers,Metal Machinist (First Class),principal,Generic,False
323214,Milling Machinist (S),S,specialisation,Generic,Milling Machinist,milling machinist,3,32,323,3232,Technicians and Trades Workers,Metal Machinist (First Class),principal,Generic,False
323214,Vertical Borer (S),S,specialisation,Generic,Vertical Borer,vertical borer,3,32,323,3232,Technicians and Trades Workers,Metal Machinist (First Class),principal,Generic,False
