table_id,table_number,table_title,slice_section,metric_label,measure_label,survey_year,value,value_raw,value_status,value_has_asterisk,value_unit,slice_dataset,is_ai_module,anzsco_join_note,value_outlier_flag
Table 2,2,"Use of training in the last 12 months by employer characteristics, timeseries (%)",Industry,"Agriculture, forestry and fishing",Employers using accredited training,2019,35.2,35.2,reported,False,pct,industry,False,Employer survey — joins on state/industry/size. No ANZSCO occupation code available.,False
Table 2,2,"Use of training in the last 12 months by employer characteristics, timeseries (%)",Industry,"Agriculture, forestry and fishing",Employers using accredited training,2021,41.7,41.7,reported,False,pct,industry,False,Employer survey — joins on state/industry/size. No ANZSCO occupation code available.,False
Table 2,2,"Use of training in the last 12 months by employer characteristics, timeseries (%)",Industry,"Agriculture, forestry and fishing",Employers using accredited training,2023,54.9,54.9,reported,False,pct,industry,False,Employer survey — joins on state/industry/size. No ANZSCO occupation code available.,False
Table 2,2,"Use of training in the last 12 months by employer characteristics, timeseries (%)",Industry,"Agriculture, forestry and fishing",Employers using accredited training,2025,54.1,54.1,reported,False,pct,industry,False,Employer survey — joins on state/industry/size. No ANZSCO occupation code available.,False
Table 2,2,"Use of training in the last 12 months by employer characteristics, timeseries (%)",Industry,"Agriculture, forestry and fishing",Employers using accredited training,2005,,na,not_available,False,pct,industry,False,Employer survey — joins on state/industry/size. No ANZSCO occupation code available.,
Table 2,2,"Use of training in the last 12 months by employer characteristics, timeseries (%)",Industry,"Agriculture, forestry and fishing",Employers using informal training,2007,53.8,53.8,reported,False,pct,industry,False,Employer survey — joins on state/industry/size. No ANZSCO occupation code available.,False
Table 2,2,"Use of training in the last 12 months by employer characteristics, timeseries (%)",Industry,"Agriculture, forestry and fishing",Employers using informal training,2009,60.2,60.2,reported,False,pct,industry,False,Employer survey — joins on state/industry/size. No ANZSCO occupation code available.,False
Table 2,2,"Use of training in the last 12 months by employer characteristics, timeseries (%)",Industry,"Agriculture, forestry and fishing",Employers using informal training,2011,64.4,64.4,reported,False,pct,industry,False,Employer survey — joins on state/industry/size. No ANZSCO occupation code available.,False
Table 2,2,"Use of training in the last 12 months by employer characteristics, timeseries (%)",Industry,"Agriculture, forestry and fishing",Employers using informal training,2013,64.2,64.2,reported,False,pct,industry,False,Employer survey — joins on state/industry/size. No ANZSCO occupation code available.,False
Table 2,2,"Use of training in the last 12 months by employer characteristics, timeseries (%)",Industry,"Agriculture, forestry and fishing",Employers using informal training,2015,66.8,66.8,reported,False,pct,industry,False,Employer survey — joins on state/industry/size. No ANZSCO occupation code available.,False
Table 2,2,"Use of training in the last 12 months by employer characteristics, timeseries (%)",Industry,"Agriculture, forestry and fishing",Employers using informal training,2017,75.8,75.8,reported,False,pct,industry,False,Employer survey — joins on state/industry/size. No ANZSCO occupation code available.,False
Table 2,2,"Use of training in the last 12 months by employer characteristics, timeseries (%)",Industry,"Agriculture, forestry and fishing",Employers using informal training,2019,70.6,70.6,reported,False,pct,industry,False,Employer survey — joins on state/industry/size. No ANZSCO occupation code available.,False
Table 2,2,"Use of training in the last 12 months by employer characteristics, timeseries (%)",Industry,"Agriculture, forestry and fishing",Employers using informal training,2021,79.8,79.8,reported,False,pct,industry,False,Employer survey — joins on state/industry/size. No ANZSCO occupation code available.,False
Table 2,2,"Use of training in the last 12 months by employer characteristics, timeseries (%)",Industry,"Agriculture, forestry and fishing",Employers using informal training,2023,84.4,84.4,reported,False,pct,industry,False,Employer survey — joins on state/industry/size. No ANZSCO occupation code available.,False
